SEASONAL,SALES TYPE,BUSINESS_DATE,STORE_ID,YEAR,MONTH,DAYOFWEEK,DAY_PART,SALES_AMOUNT,TICKET_NUM,HOP_OUT_TIME,AVE_SALE_PER_ORDER,AVE_SALE_PER_SERVICE_MINUTE
Cold Season,Drive Through Window,2017-02-24 00:00:00,3797,2017,2,05-Friday,01-Breakfast,581.1700000000001,95,2.5321052631578946,6.117578947368422,2.416004988567866
Cold Season,Drive Through Window,2017-02-24 00:00:00,3797,2017,2,05-Friday,02-Lunch,806.3400000000006,110,2.258636363636363,7.330363636363642,3.2454819883276347
Cold Season,Drive Through Window,2017-02-24 00:00:00,3797,2017,2,05-Friday,03-Snack,487.68,65,2.284153846153846,7.502769230769231,3.284703980602142
Cold Season,Drive Through Window,2017-02-24 00:00:00,3797,2017,2,05-Friday,04-Dinner,834.0900000000001,97,2.7210309278350517,8.598865979381445,3.1601500340986592
Cold Season,Drive Through Window,2017-02-24 00:00:00,3797,2017,2,05-Friday,05-Late Night Snack,534.9699999999999,57,3.7526315789473674,9.385438596491227,2.5010285179990652
Cold Season,Drive Through Window,2017-02-25 00:00:00,3797,2017,2,06-Saturday,01-Breakfast,419.8099999999998,73,2.1949315068493167,5.750821917808216,2.620046183611056
Cold Season,Drive Through Window,2017-02-25 00:00:00,3797,2017,2,06-Saturday,02-Lunch,1037.0999999999997,133,2.312180451127819,7.797744360902254,3.3724635796045788
Cold Season,Drive Through Window,2017-02-25 00:00:00,3797,2017,2,06-Saturday,03-Snack,597.7200000000003,78,3.0398717948717953,7.663076923076926,2.520855299228207
Cold Season,Drive Through Window,2017-02-25 00:00:00,3797,2017,2,06-Saturday,04-Dinner,1111.5100000000004,116,3.6074999999999977,9.581982758620693,2.6561282768179346
Cold Season,Drive Through Window,2017-02-25 00:00:00,3797,2017,2,06-Saturday,05-Late Night Snack,604.3999999999999,60,5.433000000000001,10.07333333333333,1.8541014786183194
Cold Season,Drive Through Window,2017-02-26 00:00:00,3797,2017,2,07-Sunday,01-Breakfast,477.4299999999998,59,3.970508474576271,8.09203389830508,2.038034662340988
Cold Season,Drive Through Window,2017-02-26 00:00:00,3797,2017,2,07-Sunday,02-Lunch,1088.6100000000004,141,2.978297872340426,7.720638297872343,2.592298899842835
Cold Season,Drive Through Window,2017-02-26 00:00:00,3797,2017,2,07-Sunday,03-Snack,505.03999999999996,63,3.38968253968254,8.016507936507937,2.3649730742214934
Cold Season,Drive Through Window,2017-02-26 00:00:00,3797,2017,2,07-Sunday,04-Dinner,847.5500000000002,92,3.281086956521739,9.212500000000002,2.8077585635725177
Cold Season,Drive Through Window,2017-02-26 00:00:00,3797,2017,2,07-Sunday,05-Late Night Snack,181.60000000000002,22,2.6040909090909095,8.254545454545456,3.1698376680048876
Cold Season,Drive Through Window,2017-02-27 00:00:00,3797,2017,2,01-Monday,01-Breakfast,597.69,111,2.294324324324324,5.384594594594595,2.34691954293792
Cold Season,Drive Through Window,2017-02-27 00:00:00,3797,2017,2,01-Monday,02-Lunch,904.4700000000005,136,1.9251470588235293,6.650514705882356,3.4545489267435663
Cold Season,Drive Through Window,2017-02-27 00:00:00,3797,2017,2,01-Monday,03-Snack,567.6599999999999,78,2.4932051282051284,7.2776923076923055,2.9190106443153176
Cold Season,Drive Through Window,2017-02-27 00:00:00,3797,2017,2,01-Monday,04-Dinner,949.4400000000005,102,2.644411764705882,9.308235294117653,3.5199644088533004
Cold Season,Drive Through Window,2017-02-27 00:00:00,3797,2017,2,01-Monday,05-Late Night Snack,173.19000000000003,20,2.4685000000000006,8.659500000000001,3.5080008102086286
Cold Season,Drive Through Window,2017-02-28 00:00:00,3797,2017,2,02-Tuesday,01-Breakfast,470.0899999999999,90,2.0612222222222223,5.223222222222221,2.5340412915745776
Cold Season,Drive Through Window,2017-02-28 00:00:00,3797,2017,2,02-Tuesday,02-Lunch,786.2800000000002,108,2.396944444444445,7.280370370370372,3.037354656777533
Cold Season,Drive Through Window,2017-02-28 00:00:00,3797,2017,2,02-Tuesday,03-Snack,465.4299999999999,72,2.64625,6.464305555555554,2.4428174040833457
Cold Season,Drive Through Window,2017-02-28 00:00:00,3797,2017,2,02-Tuesday,04-Dinner,1023.0300000000004,99,2.6075757575757574,10.333636363636368,3.962928529924464
Cold Season,Drive Through Window,2017-02-28 00:00:00,3797,2017,2,02-Tuesday,05-Late Night Snack,228.67000000000004,30,3.934333333333333,7.6223333333333345,1.9373887994577654
Cold Season,Stall,2015-11-01 00:00:00,3797,2015,11,07-Sunday,01-Breakfast,199.96000000000004,20,4.908499999999998,9.998000000000001,2.0368748090047886
Cold Season,Stall,2015-11-01 00:00:00,3797,2015,11,07-Sunday,02-Lunch,576.75,67,2.4147761194029838,8.60820895522388,3.5648062302985366
Cold Season,Stall,2015-11-01 00:00:00,3797,2015,11,07-Sunday,03-Snack,184.93000000000004,35,2.809714285714286,5.283714285714287,1.8805165751474477
Cold Season,Stall,2015-11-01 00:00:00,3797,2015,11,07-Sunday,04-Dinner,368.32,38,3.5052631578947366,9.692631578947369,2.765165165165165
Cold Season,Stall,2015-11-01 00:00:00,3797,2015,11,07-Sunday,05-Late Night Snack,39.080000000000005,7,3.344285714285714,5.582857142857144,1.6693720632208462
Cold Season,Stall,2015-11-02 00:00:00,3797,2015,11,01-Monday,01-Breakfast,114.74,16,2.8874999999999997,7.17125,2.4835497835497837
Cold Season,Stall,2015-11-02 00:00:00,3797,2015,11,01-Monday,02-Lunch,454.63,53,2.687547169811321,8.577924528301887,3.191729851165403
Cold Season,Stall,2015-11-02 00:00:00,3797,2015,11,01-Monday,03-Snack,307.41,43,3.253720930232558,7.149069767441861,2.197198198842113
Cold Season,Stall,2015-11-02 00:00:00,3797,2015,11,01-Monday,04-Dinner,308.46000000000004,38,3.0213157894736837,8.117368421052632,2.686699764828848
Cold Season,Stall,2015-11-02 00:00:00,3797,2015,11,01-Monday,05-Late Night Snack,88.01,11,3.269090909090909,8.000909090909092,2.447441601779756
Cold Season,Stall,2015-11-03 00:00:00,3797,2015,11,02-Tuesday,01-Breakfast,182.54000000000002,22,2.347272727272727,8.297272727272729,3.5348567002323787
Cold Season,Stall,2015-11-03 00:00:00,3797,2015,11,02-Tuesday,02-Lunch,452.55999999999983,61,2.894262295081967,7.41901639344262,2.56335315774568
Cold Season,Stall,2015-11-03 00:00:00,3797,2015,11,02-Tuesday,03-Snack,238.26000000000002,45,3.4531111111111126,5.294666666666667,1.533303301370744
Cold Season,Stall,2015-11-03 00:00:00,3797,2015,11,02-Tuesday,04-Dinner,403.58,43,3.65906976744186,9.385581395348837,2.5650184314223976
Cold Season,Stall,2015-11-03 00:00:00,3797,2015,11,02-Tuesday,05-Late Night Snack,57.81,4,3.445,14.4525,4.195210449927432
Cold Season,Stall,2015-11-04 00:00:00,3797,2015,11,03-Wednesday,01-Breakfast,120.37,17,3.133529411764706,7.080588235294118,2.2596207996996434
Cold Season,Stall,2015-11-04 00:00:00,3797,2015,11,03-Wednesday,02-Lunch,568.4799999999997,70,2.9269999999999996,8.121142857142852,2.774561960076137
Cold Season,Stall,2015-11-04 00:00:00,3797,2015,11,03-Wednesday,03-Snack,430.62,52,3.2076923076923074,8.281153846153845,2.5816546762589927
Cold Season,Stall,2015-11-04 00:00:00,3797,2015,11,03-Wednesday,04-Dinner,281.54999999999995,30,4.555666666666667,9.384999999999998,2.060071705568156
Cold Season,Stall,2015-11-04 00:00:00,3797,2015,11,03-Wednesday,05-Late Night Snack,34.510000000000005,4,3.26,8.627500000000001,2.6464723926380374
Cold Season,Stall,2015-11-05 00:00:00,3797,2015,11,04-Thursday,01-Breakfast,111.96000000000001,14,2.6642857142857146,7.997142857142857,3.0016085790884715
Cold Season,Stall,2015-11-05 00:00:00,3797,2015,11,04-Thursday,02-Lunch,310.17999999999995,46,2.3615217391304344,6.743043478260868,2.855380649912547
Cold Season,Stall,2015-11-05 00:00:00,3797,2015,11,04-Thursday,03-Snack,143.55999999999997,18,3.333888888888889,7.975555555555554,2.392267955340776
Cold Season,Stall,2015-11-05 00:00:00,3797,2015,11,04-Thursday,04-Dinner,305.97999999999996,29,3.6562068965517254,10.55103448275862,2.8857870414033755
Cold Season,Stall,2015-11-05 00:00:00,3797,2015,11,04-Thursday,05-Late Night Snack,61.03000000000001,10,2.5420000000000003,6.103000000000001,2.400865460267506
Cold Season,Stall,2015-11-06 00:00:00,3797,2015,11,05-Friday,01-Breakfast,92.86000000000001,13,2.3638461538461537,7.143076923076924,3.021802798568175
Cold Season,Stall,2015-11-06 00:00:00,3797,2015,11,05-Friday,02-Lunch,453.0299999999999,57,2.274385964912281,7.947894736842104,3.494523295279234
Cold Season,Stall,2015-11-06 00:00:00,3797,2015,11,05-Friday,03-Snack,293.1,44,3.967500000000001,6.661363636363637,1.6789826430658186
Cold Season,Stall,2015-11-06 00:00:00,3797,2015,11,05-Friday,04-Dinner,386.0199999999999,46,3.599347826086958,8.39173913043478,2.3314610134686222
Cold Season,Stall,2015-11-06 00:00:00,3797,2015,11,05-Friday,05-Late Night Snack,293.54999999999995,46,3.237608695652175,6.3815217391304335,1.9710602296380841
Cold Season,Stall,2015-11-07 00:00:00,3797,2015,11,06-Saturday,01-Breakfast,107.01000000000002,18,2.4005555555555556,5.945000000000001,2.4765100671140945
Cold Season,Stall,2015-11-07 00:00:00,3797,2015,11,06-Saturday,02-Lunch,927.72,101,2.735445544554455,9.185346534653466,3.3578977848559437
Cold Season,Stall,2015-11-07 00:00:00,3797,2015,11,06-Saturday,03-Snack,225.51,31,3.2270967741935492,7.274516129032258,2.2541983206717306
Cold Season,Stall,2015-11-07 00:00:00,3797,2015,11,06-Saturday,04-Dinner,566.7300000000001,63,3.146666666666667,8.995714285714287,2.858807506053269
Cold Season,Stall,2015-11-07 00:00:00,3797,2015,11,06-Saturday,05-Late Night Snack,290.01,30,4.122,9.667,2.3452207666181466
Cold Season,Stall,2015-11-08 00:00:00,3797,2015,11,07-Sunday,01-Breakfast,69.72,9,2.2655555555555558,7.746666666666666,3.4193231976459044
Cold Season,Stall,2015-11-08 00:00:00,3797,2015,11,07-Sunday,02-Lunch,531.7599999999999,70,2.439,7.596571428571427,3.1146254319686046
Cold Season,Stall,2015-11-08 00:00:00,3797,2015,11,07-Sunday,03-Snack,202.22000000000003,30,3.669,6.740666666666668,1.8371945125829021
Cold Season,Stall,2015-11-08 00:00:00,3797,2015,11,07-Sunday,04-Dinner,263.78999999999996,33,3.297575757575757,7.993636363636362,2.424094835508179
Cold Season,Stall,2015-11-08 00:00:00,3797,2015,11,07-Sunday,05-Late Night Snack,92.41,8,3.0462499999999997,11.55125,3.791957324579401
Cold Season,Stall,2015-11-09 00:00:00,3797,2015,11,01-Monday,01-Breakfast,154.8,22,3.284090909090909,7.036363636363637,2.142560553633218
Cold Season,Stall,2015-11-09 00:00:00,3797,2015,11,01-Monday,02-Lunch,460.3400000000001,50,2.675399999999999,9.206800000000001,3.4412798086267493
Cold Season,Stall,2015-11-09 00:00:00,3797,2015,11,01-Monday,03-Snack,282.57,34,3.2397058823529425,8.310882352941176,2.5653200181570575
Cold Season,Stall,2015-11-09 00:00:00,3797,2015,11,01-Monday,04-Dinner,348.89,41,2.7897560975609754,8.509512195121951,3.050271026403218
Cold Season,Stall,2015-11-09 00:00:00,3797,2015,11,01-Monday,05-Late Night Snack,68.82000000000001,9,2.858888888888889,7.646666666666667,2.674698795180723
Cold Season,Stall,2015-11-10 00:00:00,3797,2015,11,02-Tuesday,01-Breakfast,141.96,23,4.5291304347826085,6.172173913043479,1.362772391283479
Cold Season,Stall,2015-11-10 00:00:00,3797,2015,11,02-Tuesday,02-Lunch,463.85999999999996,76,3.211052631578948,6.103421052631578,1.9007539747582358
Cold Season,Stall,2015-11-10 00:00:00,3797,2015,11,02-Tuesday,03-Snack,202.3,29,2.906896551724137,6.975862068965518,2.39976275207592
Cold Season,Stall,2015-11-10 00:00:00,3797,2015,11,02-Tuesday,04-Dinner,365.26000000000005,44,2.9061363636363637,8.301363636363638,2.856494877610073
Cold Season,Stall,2015-11-10 00:00:00,3797,2015,11,02-Tuesday,05-Late Night Snack,108.35000000000001,12,3.6666666666666665,9.029166666666667,2.4625
Cold Season,Stall,2015-11-11 00:00:00,3797,2015,11,03-Wednesday,01-Breakfast,78.69,13,2.480769230769231,6.053076923076923,2.44
Cold Season,Stall,2015-11-11 00:00:00,3797,2015,11,03-Wednesday,02-Lunch,292.0799999999999,34,5.909117647058822,8.590588235294115,1.4537852769896968
Cold Season,Stall,2015-11-11 00:00:00,3797,2015,11,03-Wednesday,03-Snack,158.73,21,3.205714285714287,7.558571428571428,2.3578431372549007
Cold Season,Stall,2015-11-11 00:00:00,3797,2015,11,03-Wednesday,04-Dinner,360.2499999999999,32,3.3715625,11.257812499999996,3.3390490314208905
Cold Season,Stall,2015-11-11 00:00:00,3797,2015,11,03-Wednesday,05-Late Night Snack,102.71,10,3.7879999999999994,10.270999999999999,2.7114572333685323
Cold Season,Stall,2015-11-12 00:00:00,3797,2015,11,04-Thursday,01-Breakfast,106.92,13,2.4676923076923076,8.224615384615385,3.332917705735661
Cold Season,Stall,2015-11-12 00:00:00,3797,2015,11,04-Thursday,02-Lunch,382.88,59,2.4654237288135605,6.489491525423729,2.6322012924515317
Cold Season,Stall,2015-11-12 00:00:00,3797,2015,11,04-Thursday,03-Snack,275.19,30,2.914666666666667,9.173,3.147186642268984
Cold Season,Stall,2015-11-12 00:00:00,3797,2015,11,04-Thursday,04-Dinner,443.91999999999996,48,3.375208333333333,9.248333333333333,2.740077772976977
Cold Season,Stall,2015-11-12 00:00:00,3797,2015,11,04-Thursday,05-Late Night Snack,129.95000000000002,13,3.8530769230769235,9.996153846153847,2.5943302056298663
Cold Season,Stall,2015-11-13 00:00:00,3797,2015,11,05-Friday,01-Breakfast,132.61999999999998,12,3.3991666666666664,11.051666666666664,3.251287080166707
Cold Season,Stall,2015-11-13 00:00:00,3797,2015,11,05-Friday,02-Lunch,503.4299999999999,56,2.772857142857142,8.989821428571426,3.2420788253477593
Cold Season,Stall,2015-11-13 00:00:00,3797,2015,11,05-Friday,03-Snack,227.30999999999997,41,3.1929268292682926,5.544146341463414,1.7363837751126725
Cold Season,Stall,2015-11-13 00:00:00,3797,2015,11,05-Friday,04-Dinner,831.6599999999999,79,3.7283544303797465,10.527341772151896,2.823589325728254
Cold Season,Stall,2015-11-13 00:00:00,3797,2015,11,05-Friday,05-Late Night Snack,184.35999999999999,34,3.9552941176470586,5.42235294117647,1.3709101725163593
Cold Season,Stall,2015-11-14 00:00:00,3797,2015,11,06-Saturday,01-Breakfast,138.91,14,2.9092857142857134,9.922142857142857,3.4105082248956555
Cold Season,Stall,2015-11-14 00:00:00,3797,2015,11,06-Saturday,02-Lunch,1073.2000000000005,120,3.0382500000000006,8.943333333333337,2.9435804602430133
Cold Season,Stall,2015-11-14 00:00:00,3797,2015,11,06-Saturday,03-Snack,295.99000000000007,49,3.6153061224489798,6.040612244897961,1.6708439175839689
Cold Season,Stall,2015-11-14 00:00:00,3797,2015,11,06-Saturday,04-Dinner,416.54,44,3.085681818181819,9.466818181818182,3.067982617662222
Cold Season,Stall,2015-11-14 00:00:00,3797,2015,11,06-Saturday,05-Late Night Snack,269.26000000000005,34,3.3414705882352935,7.919411764705884,2.370037848780918
Cold Season,Stall,2015-11-15 00:00:00,3797,2015,11,07-Sunday,01-Breakfast,114.08,12,2.315,9.506666666666666,4.106551475881929
Cold Season,Stall,2015-11-15 00:00:00,3797,2015,11,07-Sunday,02-Lunch,659.33,73,2.8401369863013692,9.031917808219179,3.180099358510588
Cold Season,Stall,2015-11-15 00:00:00,3797,2015,11,07-Sunday,03-Snack,231.35999999999999,26,3.9669230769230763,8.898461538461538,2.243164630599186
Cold Season,Stall,2015-11-15 00:00:00,3797,2015,11,07-Sunday,04-Dinner,419.02000000000004,44,4.725681818181819,9.523181818181818,2.015197422209397
Cold Season,Stall,2015-11-15 00:00:00,3797,2015,11,07-Sunday,05-Late Night Snack,171.66000000000003,14,3.7735714285714286,12.261428571428572,3.249290176036343
Cold Season,Stall,2015-11-16 00:00:00,3797,2015,11,01-Monday,01-Breakfast,101.55000000000001,22,2.7477272727272726,4.615909090909091,1.6799007444168736
Cold Season,Stall,2015-11-16 00:00:00,3797,2015,11,01-Monday,02-Lunch,400.97999999999996,52,3.3086538461538453,7.711153846153845,2.330601569311247
Cold Season,Stall,2015-11-16 00:00:00,3797,2015,11,01-Monday,03-Snack,142.54999999999998,14,3.084285714285715,10.182142857142855,3.301296896711439
Cold Season,Stall,2015-11-16 00:00:00,3797,2015,11,01-Monday,04-Dinner,64.47,7,4.355714285714286,9.209999999999999,2.11446375860938
Cold Season,Stall,2015-11-16 00:00:00,3797,2015,11,01-Monday,05-Late Night Snack,10.56,1,2.98,10.56,3.5436241610738257
Cold Season,Stall,2015-11-17 00:00:00,3797,2015,11,02-Tuesday,01-Breakfast,40.06,6,2.1133333333333337,6.676666666666667,3.159305993690851
Cold Season,Stall,2015-11-17 00:00:00,3797,2015,11,02-Tuesday,02-Lunch,274.43000000000006,23,3.4778260869565214,11.931739130434785,3.430803850481311
Cold Season,Stall,2015-11-17 00:00:00,3797,2015,11,02-Tuesday,03-Snack,85.09,12,3.1225,7.090833333333333,2.270883373365359
Cold Season,Stall,2015-11-17 00:00:00,3797,2015,11,02-Tuesday,04-Dinner,54.87,7,3.460000000000001,7.838571428571428,2.2654830718414525
Cold Season,Stall,2015-11-18 00:00:00,3797,2015,11,03-Wednesday,01-Breakfast,65.47999999999999,12,2.2008333333333336,5.456666666666666,2.4793638773191966
Cold Season,Stall,2015-11-18 00:00:00,3797,2015,11,03-Wednesday,02-Lunch,318.92000000000013,42,2.462142857142857,7.593333333333336,3.0840344260709807
Cold Season,Stall,2015-11-18 00:00:00,3797,2015,11,03-Wednesday,03-Snack,223.8,28,4.050000000000001,7.992857142857143,1.9735449735449733
Cold Season,Stall,2015-11-18 00:00:00,3797,2015,11,03-Wednesday,04-Dinner,378.1900000000001,41,3.3546341463414633,9.224146341463417,2.749672822451651
Cold Season,Stall,2015-11-18 00:00:00,3797,2015,11,03-Wednesday,05-Late Night Snack,26.92,4,3.6675000000000004,6.73,1.8350374914792091
Cold Season,Stall,2015-11-19 00:00:00,3797,2015,11,04-Thursday,01-Breakfast,165.89,22,3.019545454545455,7.540454545454545,2.4972151136534695
Cold Season,Stall,2015-11-19 00:00:00,3797,2015,11,04-Thursday,02-Lunch,361.7499999999999,46,2.815652173913043,7.864130434782607,2.793004941321803
Cold Season,Stall,2015-11-19 00:00:00,3797,2015,11,04-Thursday,03-Snack,272.97999999999996,33,3.069696969696969,8.272121212121212,2.69476801579467
Cold Season,Stall,2015-11-19 00:00:00,3797,2015,11,04-Thursday,04-Dinner,479.4700000000001,49,3.021020408163264,9.785102040816328,3.2390056069715616
Cold Season,Stall,2015-11-19 00:00:00,3797,2015,11,04-Thursday,05-Late Night Snack,98.61,11,3.799090909090909,8.964545454545455,2.3596554199569275
Cold Season,Stall,2015-11-20 00:00:00,3797,2015,11,05-Friday,01-Breakfast,99.89,13,2.220769230769231,7.6838461538461535,3.4599930723934875
Cold Season,Stall,2015-11-20 00:00:00,3797,2015,11,05-Friday,02-Lunch,472.31000000000023,53,2.56,8.91150943396227,3.4810583726415114
Cold Season,Stall,2015-11-20 00:00:00,3797,2015,11,05-Friday,03-Snack,180.98000000000002,29,3.070689655172413,6.240689655172415,2.0323413812464914
Cold Season,Stall,2015-11-20 00:00:00,3797,2015,11,05-Friday,04-Dinner,246.76,28,2.9935714285714283,8.812857142857142,2.943927463612503
Cold Season,Stall,2015-11-20 00:00:00,3797,2015,11,05-Friday,05-Late Night Snack,152.35,20,3.9445,7.6175,1.9311699835213587
Cold Season,Stall,2015-11-21 00:00:00,3797,2015,11,06-Saturday,01-Breakfast,120.03,14,2.622857142857143,8.573571428571428,3.268790849673202
Cold Season,Stall,2015-11-21 00:00:00,3797,2015,11,06-Saturday,02-Lunch,660.47,69,2.3024637681159423,9.572028985507247,4.157298420091899
Cold Season,Stall,2015-11-21 00:00:00,3797,2015,11,06-Saturday,03-Snack,162.35,21,2.61047619047619,7.730952380952381,2.9615103976650863
Cold Season,Stall,2015-11-21 00:00:00,3797,2015,11,06-Saturday,04-Dinner,425.42,38,3.1318421052631575,11.195263157894738,3.574657591799009
Cold Season,Stall,2015-11-21 00:00:00,3797,2015,11,06-Saturday,05-Late Night Snack,545.4099999999999,55,3.9945454545454555,9.916545454545451,2.4825216203914415
Cold Season,Stall,2015-11-22 00:00:00,3797,2015,11,07-Sunday,01-Breakfast,92.36000000000001,11,2.550909090909091,8.396363636363638,3.291518175338561
Cold Season,Stall,2015-11-22 00:00:00,3797,2015,11,07-Sunday,02-Lunch,434.1299999999998,46,2.4669565217391307,9.43760869565217,3.8256080366584397
Cold Season,Stall,2015-11-22 00:00:00,3797,2015,11,07-Sunday,03-Snack,166.7,22,2.493181818181818,7.577272727272727,3.039197812215132
Cold Season,Stall,2015-11-22 00:00:00,3797,2015,11,07-Sunday,04-Dinner,458.24000000000007,46,4.68195652173913,9.961739130434784,2.127687235919581
Cold Season,Stall,2015-11-22 00:00:00,3797,2015,11,07-Sunday,05-Late Night Snack,120.05000000000001,14,3.4164285714285714,8.575000000000001,2.509931005644993
Cold Season,Stall,2015-11-23 00:00:00,3797,2015,11,01-Monday,01-Breakfast,43.4,7,2.9899999999999998,6.2,2.073578595317726
Cold Season,Stall,2015-11-23 00:00:00,3797,2015,11,01-Monday,02-Lunch,579.8399999999998,75,4.080399999999999,7.731199999999998,1.8947162042936965
Cold Season,Stall,2015-11-23 00:00:00,3797,2015,11,01-Monday,03-Snack,303.23,48,2.940000000000001,6.317291666666667,2.1487386621315188
Cold Season,Stall,2015-11-23 00:00:00,3797,2015,11,01-Monday,04-Dinner,365.07000000000005,41,3.015853658536585,8.904146341463417,2.952446421350587
Cold Season,Stall,2015-11-23 00:00:00,3797,2015,11,01-Monday,05-Late Night Snack,115.60999999999999,13,3.6184615384615384,8.893076923076922,2.4576955782312924
Cold Season,Stall,2015-11-24 00:00:00,3797,2015,11,02-Tuesday,01-Breakfast,89.01000000000002,15,1.7080000000000004,5.934000000000001,3.47423887587822
Cold Season,Stall,2015-11-24 00:00:00,3797,2015,11,02-Tuesday,02-Lunch,760.4500000000005,85,3.1383529411764712,8.9464705882353,2.8506897585844966
Cold Season,Stall,2015-11-24 00:00:00,3797,2015,11,02-Tuesday,03-Snack,293.18,39,2.7399999999999998,7.517435897435898,2.743589743589744
Cold Season,Stall,2015-11-24 00:00:00,3797,2015,11,02-Tuesday,04-Dinner,645.8999999999999,73,4.5819178082191785,8.84794520547945,1.9310571633580476
Cold Season,Stall,2015-11-24 00:00:00,3797,2015,11,02-Tuesday,05-Late Night Snack,278.90999999999997,40,4.677000000000001,6.97275,1.4908595253367538
Cold Season,Stall,2015-11-25 00:00:00,3797,2015,11,03-Wednesday,01-Breakfast,117.53,11,3.3327272727272725,10.684545454545455,3.20594653573377
Cold Season,Stall,2015-11-25 00:00:00,3797,2015,11,03-Wednesday,02-Lunch,629.5399999999998,59,2.8076271186440676,10.67016949152542,3.8004225777241163
Cold Season,Stall,2015-11-25 00:00:00,3797,2015,11,03-Wednesday,03-Snack,189.13000000000002,24,2.957916666666667,7.880416666666668,2.6641780532469364
Cold Season,Stall,2015-11-25 00:00:00,3797,2015,11,03-Wednesday,04-Dinner,458.41,43,3.987674418604651,10.660697674418605,2.673412258704147
Cold Season,Stall,2015-11-25 00:00:00,3797,2015,11,03-Wednesday,05-Late Night Snack,225.27,22,4.4404545454545445,10.239545454545455,2.305967857508446
Cold Season,Stall,2015-11-27 00:00:00,3797,2015,11,05-Friday,02-Lunch,325.50000000000006,30,2.8273333333333337,10.850000000000001,3.837538316434803
Cold Season,Stall,2015-11-27 00:00:00,3797,2015,11,05-Friday,03-Snack,108.5,12,3.305,9.041666666666666,2.7357539082198685
Cold Season,Stall,2015-11-27 00:00:00,3797,2015,11,05-Friday,04-Dinner,243.11999999999998,28,3.9482142857142866,8.682857142857141,2.1991858887381266
Cold Season,Stall,2015-11-27 00:00:00,3797,2015,11,05-Friday,05-Late Night Snack,128.28,14,2.666428571428571,9.162857142857144,3.436378248057863
Cold Season,Stall,2015-11-28 00:00:00,3797,2015,11,06-Saturday,01-Breakfast,85.89999999999999,9,2.502222222222222,9.544444444444444,3.814387211367673
Cold Season,Stall,2015-11-28 00:00:00,3797,2015,11,06-Saturday,02-Lunch,192.03,26,3.0234615384615386,7.385769230769231,2.4428189797735658
Cold Season,Stall,2015-11-28 00:00:00,3797,2015,11,06-Saturday,03-Snack,221.36000000000004,26,3.8665384615384615,8.513846153846156,2.201929772207302
Cold Season,Stall,2015-11-28 00:00:00,3797,2015,11,06-Saturday,04-Dinner,223.21999999999997,29,3.41,7.697241379310344,2.2572555364546463
Cold Season,Stall,2015-11-28 00:00:00,3797,2015,11,06-Saturday,05-Late Night Snack,196.94000000000003,26,3.118846153846154,7.574615384615385,2.4286595141201137
Cold Season,Stall,2015-11-29 00:00:00,3797,2015,11,07-Sunday,01-Breakfast,54.58999999999999,6,3.0016666666666665,9.098333333333331,3.0310938367573566
Cold Season,Stall,2015-11-29 00:00:00,3797,2015,11,07-Sunday,02-Lunch,378.0,36,3.995833333333334,10.5,2.6277372262773717
Cold Season,Stall,2015-11-29 00:00:00,3797,2015,11,07-Sunday,03-Snack,168.96,14,3.2028571428571433,12.06857142857143,3.7680642283675287
Cold Season,Stall,2015-11-29 00:00:00,3797,2015,11,07-Sunday,04-Dinner,179.52,13,3.535384615384615,13.80923076923077,3.9060052219321153
Cold Season,Stall,2015-11-29 00:00:00,3797,2015,11,07-Sunday,05-Late Night Snack,1.69,1,4.38,1.69,0.3858447488584475
Cold Season,Stall,2015-11-30 00:00:00,3797,2015,11,01-Monday,01-Breakfast,47.39,7,1.9142857142857144,6.7700000000000005,3.5365671641791048
Cold Season,Stall,2015-11-30 00:00:00,3797,2015,11,01-Monday,02-Lunch,240.45000000000002,25,3.840399999999999,9.618,2.5044266222268523
Cold Season,Stall,2015-11-30 00:00:00,3797,2015,11,01-Monday,03-Snack,187.78000000000006,24,2.1900000000000004,7.824166666666669,3.572678843226789
Cold Season,Stall,2015-11-30 00:00:00,3797,2015,11,01-Monday,04-Dinner,315.87,28,3.694642857142857,11.281071428571428,3.0533591106814884
Cold Season,Stall,2015-11-30 00:00:00,3797,2015,11,01-Monday,05-Late Night Snack,19.86,2,3.265,9.93,3.0413476263399692
Cold Season,Stall,2015-12-01 00:00:00,3797,2015,12,02-Tuesday,01-Breakfast,97.43000000000002,11,2.3045454545454542,8.85727272727273,3.843392504930968
Cold Season,Stall,2015-12-01 00:00:00,3797,2015,12,02-Tuesday,02-Lunch,450.77,54,3.007777777777778,8.347592592592592,2.7753355498091365
Cold Season,Stall,2015-12-01 00:00:00,3797,2015,12,02-Tuesday,03-Snack,152.85999999999999,26,2.6842307692307688,5.879230769230769,2.190285141137699
Cold Season,Stall,2015-12-01 00:00:00,3797,2015,12,02-Tuesday,04-Dinner,279.45,34,2.9002941176470585,8.219117647058823,2.833891086096745
Cold Season,Stall,2015-12-01 00:00:00,3797,2015,12,02-Tuesday,05-Late Night Snack,83.98,11,5.523636363636363,7.634545454545455,1.3821593153390392
Cold Season,Stall,2015-12-02 00:00:00,3797,2015,12,03-Wednesday,01-Breakfast,107.15000000000002,14,2.9657142857142853,7.65357142857143,2.58068400770713
Cold Season,Stall,2015-12-02 00:00:00,3797,2015,12,03-Wednesday,02-Lunch,394.66999999999996,49,3.136938775510203,8.054489795918366,2.567627350204932
