STORE_ID,BUSINESS_DATE,YEAR,MONTH,DAYOFWEEK,DAY_PART,Sales_Amount,TICKET_NUM,HOP_OUT_TIME,AVE_SALE_PER_ORDER,AVE_SALE_PER_SERVICE_MINUTE
4818,2015-06-03,2015,6,03-Wednesday,02-Lunch,2095.59,256,2.746566502463054,8.229217980295566,3.010600021073802
4818,2015-06-04,2015,6,04-Thursday,02-Lunch,2052.850000000001,263,3.0695325697095917,7.800358671757493,2.540499726439606
4818,2015-06-05,2015,6,05-Friday,02-Lunch,1615.2700000000004,182,3.2024228547854783,9.13441377887789,2.8643018210327487
4818,2015-06-06,2015,6,06-Saturday,02-Lunch,2571.0600000000004,302,4.810707226004832,8.487643751372724,1.7626842752718155
4818,2015-06-07,2015,6,07-Sunday,02-Lunch,2596.4600000000005,302,3.016560502989075,7.078769325912184,2.361216572023747
4818,2015-06-08,2015,6,01-Monday,02-Lunch,1933.2799999999997,262,3.3006329927007303,7.353079124087591,2.226845311823659
4818,2015-06-09,2015,6,02-Tuesday,02-Lunch,2028.5000000000016,287,3.2750726641320624,6.369119636597052,2.0867000023378117
4818,2015-06-10,2015,6,03-Wednesday,02-Lunch,1753.5100000000002,226,3.814935437589669,6.503593974175036,1.7255134162630688
4818,2015-06-11,2015,6,04-Thursday,02-Lunch,1776.8500000000004,235,2.709354556074767,7.6296911507009355,2.819715003639242
4818,2015-06-12,2015,6,05-Friday,02-Lunch,1469.0400000000004,192,3.2066983650316985,7.781778445111781,2.4264784913536888
4818,2015-06-13,2015,6,06-Saturday,02-Lunch,2926.030000000001,360,3.1681338590068524,8.092614756406649,2.5551271370377373
4818,2015-06-14,2015,6,07-Sunday,02-Lunch,2677.120000000001,313,3.288078910671807,8.571744934787962,2.649895330956591
4818,2015-06-15,2015,6,01-Monday,02-Lunch,1541.2199999999998,202,3.8730934959349588,7.7264939024390245,1.9936413840890586
4818,2015-06-16,2015,6,02-Tuesday,02-Lunch,1311.6699999999998,172,3.1342635869565214,7.604394021739131,2.4482994916049146
4818,2015-06-17,2015,6,03-Wednesday,02-Lunch,1908.2600000000002,243,3.1133233898305095,7.890193898305085,2.5200290226511246
4818,2015-06-18,2015,6,04-Thursday,02-Lunch,2117.620000000001,278,3.0750300954753005,7.57777293482773,2.46298889718796
4818,2015-06-19,2015,6,05-Friday,02-Lunch,2503.6300000000006,314,4.897816886654096,7.938918709407083,1.6497454464462344
4818,2015-06-20,2015,6,06-Saturday,02-Lunch,2694.9999999999995,327,3.0765099519560737,8.29241878288721,2.6950006010637795
4818,2015-06-21,2015,6,07-Sunday,02-Lunch,1912.9600000000005,245,5.016507936507935,7.826736694677873,1.5791332009436323
4818,2015-06-22,2015,6,01-Monday,02-Lunch,1459.88,213,4.538007406101216,6.857686034209136,1.5077474072031267
4818,2015-06-23,2015,6,02-Tuesday,02-Lunch,1949.2700000000007,262,3.987558275058274,7.437796620046623,1.9332628393226505
4818,2015-06-24,2015,6,03-Wednesday,02-Lunch,2139.76,309,3.7501605033384693,6.942564843348743,1.8567427871544768
4818,2015-06-25,2015,6,04-Thursday,02-Lunch,2016.5999999999997,274,2.7309697894905978,7.442825004017353,2.712849438344661
4818,2015-06-26,2015,6,05-Friday,02-Lunch,1900.0300000000016,254,3.5083864291985454,5.030484552029772,1.731731188907803
4818,2015-06-27,2015,6,06-Saturday,02-Lunch,2761.230000000001,331,3.15016051687532,8.31361831027162,2.648958609476761
4818,2015-06-28,2015,6,07-Sunday,02-Lunch,2709.4500000000007,324,3.6006582719876015,6.449748159628054,1.7964753075849955
4818,2015-06-29,2015,6,01-Monday,02-Lunch,1783.0600000000004,238,3.5262215909090906,7.445625710227274,2.115095107699018
4818,2015-06-30,2015,6,02-Tuesday,02-Lunch,1800.420000000001,253,4.6723864919101965,7.044958923868057,1.497349196109774
4818,2015-07-01,2015,7,03-Wednesday,02-Lunch,1967.1600000000012,261,3.121429704016914,7.537888477801273,2.4301596258569056
4818,2015-07-02,2015,7,04-Thursday,02-Lunch,2115.0600000000004,277,3.7855607452249243,7.637873656194553,2.0305806279040834
4818,2015-07-03,2015,7,05-Friday,02-Lunch,2841.0600000000004,325,3.6638541907180793,8.727685099669056,2.4151737784704217
4818,2015-07-04,2015,7,06-Saturday,02-Lunch,2278.670000000001,297,3.430077144950097,7.659698287702595,2.2872710864353767
4818,2015-07-05,2015,7,07-Sunday,02-Lunch,2186.3500000000013,266,2.938483643798274,8.236427192185374,2.8022945292319577
4818,2015-07-06,2015,7,01-Monday,02-Lunch,1116.6100000000001,153,2.5626020408163264,7.493735621521335,2.9180094637173535
4818,2015-07-07,2015,7,02-Tuesday,02-Lunch,1524.5900000000001,199,3.582,7.968974156118143,2.246672756943484
4818,2015-07-08,2015,7,03-Wednesday,02-Lunch,1621.2300000000007,204,3.4854504504504504,7.977136006974718,2.2980303010277017
4818,2015-07-09,2015,7,04-Thursday,02-Lunch,1822.3200000000004,290,2.798058927126471,6.254136798514924,2.2185445271867916
4818,2015-07-10,2015,7,05-Friday,02-Lunch,2319.7300000000005,297,2.5182645565028117,7.808927534917469,3.1088179542113505
4818,2015-07-11,2015,7,06-Saturday,02-Lunch,2521.500000000002,309,2.214110062893082,8.180139622641514,3.7261562666023
4818,2015-07-12,2015,7,07-Sunday,02-Lunch,2342.8900000000003,309,2.670257621567145,7.604006676744772,2.8696003171965474
4818,2015-07-13,2015,7,01-Monday,02-Lunch,1800.5100000000004,252,2.564846153846153,7.203290598290601,2.8004989213070997
