twitter_hashtag_twitter.com,https://twitter.com/RobToynbee/status/914236835999752192,,2:13 PM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:1']",i feel like  sonicdrivein should do a deal on ocean waters in honor of our fantastic president  with benefits going to puerto rico ,,1
twitter_hashtag_twitter.com,https://twitter.com/Abbydobie/status/914236111941226498,,2:10 PM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:2', u'Like:2']",oh gus,,1
twitter_hashtag_twitter.com,https://twitter.com/Cmcbrady/status/914235535987761157,,2:08 PM - 30 Sep 2017,[], at  sonicdrivein in spring  tx  ,,
twitter_hashtag_twitter.com,https://twitter.com/PAFffbt/status/914233456128913413,,2:00 PM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:1']",if they ever reboot those  sonicdrivein commercials with the   guys in the car  we hope to get a phone call ,,1
twitter_hashtag_twitter.com,https://twitter.com/lisasaurstomp/status/914230271125286912,,1:47 PM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:1']",i will be filing a lawsuit for emotional damages,,1
twitter_hashtag_twitter.com,https://twitter.com/allysanders08/status/914229651303788544,,1:45 PM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:1']",tell me why i ordered cheese sticks from  sonicdrivein and they gave me ranch but no cheese sticks,,1
twitter_hashtag_twitter.com,https://twitter.com/jason_moorhead/status/914229137140846592,,1:43 PM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:1']",done getting sweet tea at  sonicdrivein because every time i go i just get a mouth full of undissolved sugar  not good ,,1
twitter_hashtag_twitter.com,https://twitter.com/BRICKNILES/status/914227869479555072,,1:38 PM - 30 Sep 2017,[], sonicdrivein your commercials with the two guys are always hilarious,,
twitter_hashtag_twitter.com,https://twitter.com/DustinVang6/status/914226613197434880,,1:33 PM - 30 Sep 2017,[],quick breakfast burrito and some taters nomnom   sonic drive in ,,
twitter_hashtag_twitter.com,https://twitter.com/OutliveJordan/status/914226608021614593,,1:33 PM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:1']",the only placed its acceptable to say  big ocean water  is  sonicdrivein,,1
twitter_hashtag_twitter.com,https://twitter.com/NeilDwyer93/status/914226398935560197,,1:32 PM - 30 Sep 2017,[],i find the  sonicdrivein commercials with those two dudes in the car annoying and unfunny ,,
twitter_hashtag_twitter.com,https://twitter.com/PatrickFosterTX/status/914226134451179520,,1:31 PM - 30 Sep 2017,[],they lost their roller skates   ,,
twitter_hashtag_twitter.com,https://twitter.com/ONWVolleyball/status/914224785474883590,,1:25 PM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:1', u'Like:12', u'Liked:12']",good volleyball deserves some good  sonicdrivein      on the day  great focus and effort  #ravenfamilypic twitter com wqmkhpzcv ,12,1
twitter_hashtag_twitter.com,https://twitter.com/AngieBerens/status/914223274070089728,,1:19 PM - 30 Sep 2017,[], sonicdrivein ive been waiting    minutes for ketchup ,,
twitter_hashtag_twitter.com,https://twitter.com/kmaclr/status/914222037295497216,,1:14 PM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:2', u'Like:2']",ugh that sucks  i was pissed when i found out,,1
twitter_hashtag_twitter.com,https://twitter.com/lisasaurstomp/status/914221846538551296,,1:14 PM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:1', u'Like:1']",i usually get fries so i was ignorant to the evil,,1
twitter_hashtag_twitter.com,https://twitter.com/lisasaurstomp/status/914221729949523969,,1:13 PM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:3', u'Like:3']",theyre sweet why are they sweet,,1
twitter_hashtag_twitter.com,https://twitter.com/kmaclr/status/914221576521781248,,1:13 PM - 30 Sep 2017,"[u'Retweet:1', u'Retweeted:2', u'Like:2']",omg they are  i had them once and they were super gnarly,,1
twitter_hashtag_twitter.com,https://twitter.com/the8o8/status/914221351828905986,,1:12 PM - 30 Sep 2017,"[u'Retweet:2', u'Retweeted:2']",they suck  i love whataburger onion rings ,,2
