SEASONAL,SALES TYPE,BUSINESS_DATE,STORE_ID,YEAR,MONTH,DAYOFWEEK,DAY_PART,SALES_AMOUNT,TICKET_NUM,HOP_OUT_TIME,AVE_SALE_PER_ORDER,AVE_SALE_PER_SERVICE_MINUTE
Cold Season,Drive Through Window,2015-11-04 00:00:00,4168,2015,11,03-Wednesday,04-Dinner,936.83,107,3.107663551401869,8.755420560747664,2.817364369060508
Cold Season,Drive Through Window,2015-11-04 00:00:00,4168,2015,11,03-Wednesday,05-Late Night Snack,287.14,35,3.935142857142857,8.203999999999999,2.08480360124882
Cold Season,Drive Through Window,2015-11-05 00:00:00,4168,2015,11,04-Thursday,01-Breakfast,680.2400000000002,131,3.1712213740458006,5.1926717557251925,1.6374359097802287
Cold Season,Drive Through Window,2015-11-05 00:00:00,4168,2015,11,04-Thursday,02-Lunch,793.52,122,2.4254098360655743,6.504262295081967,2.681716796214937
Cold Season,Drive Through Window,2015-11-05 00:00:00,4168,2015,11,04-Thursday,03-Snack,340.79999999999995,59,2.5149152542372875,5.7762711864406775,2.2968054993934497
Cold Season,Drive Through Window,2015-11-05 00:00:00,4168,2015,11,04-Thursday,04-Dinner,1263.0499999999997,128,2.9457812500000005,9.867578124999998,3.3497321381212526
Cold Season,Drive Through Window,2015-11-05 00:00:00,4168,2015,11,04-Thursday,05-Late Night Snack,398.81000000000006,53,2.746792452830189,7.524716981132077,2.739455969226542
Cold Season,Drive Through Window,2015-11-06 00:00:00,4168,2015,11,05-Friday,01-Breakfast,841.4400000000004,154,2.9607792207792194,5.463896103896106,1.8454250372839738
Cold Season,Drive Through Window,2015-11-06 00:00:00,4168,2015,11,05-Friday,02-Lunch,1065.6900000000003,149,2.0495973154362432,7.152281879194633,3.489603457873537
Cold Season,Drive Through Window,2015-11-06 00:00:00,4168,2015,11,05-Friday,03-Snack,627.1,93,2.3482795698924743,6.743010752688172,2.871468473831218
Cold Season,Drive Through Window,2015-11-06 00:00:00,4168,2015,11,05-Friday,04-Dinner,1597.630000000001,153,2.9082352941176484,10.442026143790857,3.590502517080188
Cold Season,Drive Through Window,2015-11-06 00:00:00,4168,2015,11,05-Friday,05-Late Night Snack,625.7900000000002,86,2.874883720930234,7.2766279069767466,2.5311033813298818
Cold Season,Drive Through Window,2015-11-07 00:00:00,4168,2015,11,06-Saturday,01-Breakfast,866.27,127,2.4321259842519676,6.821023622047244,2.8045519295519306
Cold Season,Drive Through Window,2015-11-07 00:00:00,4168,2015,11,06-Saturday,02-Lunch,1500.28,179,2.7527374301675986,8.38145251396648,3.0447700612899284
Cold Season,Drive Through Window,2015-11-07 00:00:00,4168,2015,11,06-Saturday,03-Snack,560.1899999999999,76,2.6486842105263153,7.370921052631578,2.782861400894188
Cold Season,Drive Through Window,2015-11-07 00:00:00,4168,2015,11,06-Saturday,04-Dinner,1251.4000000000005,130,3.0184615384615388,9.62615384615385,3.1890927624872587
Cold Season,Drive Through Window,2015-11-07 00:00:00,4168,2015,11,06-Saturday,05-Late Night Snack,740.88,91,3.741428571428571,8.141538461538461,2.1760507533703413
Cold Season,Drive Through Window,2015-11-08 00:00:00,4168,2015,11,07-Sunday,01-Breakfast,1057.6900000000007,124,3.8888709677419353,8.529758064516136,2.1933764671726617
Cold Season,Drive Through Window,2015-11-08 00:00:00,4168,2015,11,07-Sunday,02-Lunch,1572.59,170,3.032352941176469,9.250529411764706,3.050611057225996
Cold Season,Drive Through Window,2015-11-08 00:00:00,4168,2015,11,07-Sunday,03-Snack,406.90000000000003,65,2.1198461538461535,6.260000000000001,2.9530444879889695
Cold Season,Drive Through Window,2015-11-08 00:00:00,4168,2015,11,07-Sunday,04-Dinner,1342.5100000000002,128,2.741796875,10.488359375000002,3.825359737854396
Cold Season,Drive Through Window,2015-11-08 00:00:00,4168,2015,11,07-Sunday,05-Late Night Snack,228.57000000000002,26,3.5042307692307704,8.791153846153847,2.5087257161672696
Cold Season,Drive Through Window,2015-11-09 00:00:00,4168,2015,11,01-Monday,01-Breakfast,595.65,112,2.547946428571431,5.318303571428571,2.0872901846725287
Cold Season,Drive Through Window,2015-11-09 00:00:00,4168,2015,11,01-Monday,02-Lunch,905.2200000000005,121,2.127107438016529,7.481157024793393,3.5170564923459495
Cold Season,Drive Through Window,2015-11-09 00:00:00,4168,2015,11,01-Monday,03-Snack,459.98999999999995,65,2.2143076923076928,7.07676923076923,3.1959285763913003
Cold Season,Drive Through Window,2015-11-09 00:00:00,4168,2015,11,01-Monday,04-Dinner,1054.7800000000004,123,3.10040650406504,8.575447154471549,2.7659105808312594
Cold Season,Drive Through Window,2015-11-09 00:00:00,4168,2015,11,01-Monday,05-Late Night Snack,370.29999999999995,44,5.3031818181818196,8.41590909090909,1.5869546584383296
Cold Season,Drive Through Window,2015-11-10 00:00:00,4168,2015,11,02-Tuesday,01-Breakfast,610.4000000000001,131,3.4522137404580144,4.659541984732825,1.3497258093047944
Cold Season,Drive Through Window,2015-11-10 00:00:00,4168,2015,11,02-Tuesday,02-Lunch,875.3000000000006,135,2.3148888888888886,6.483703703703709,2.800870372148094
Cold Season,Drive Through Window,2015-11-10 00:00:00,4168,2015,11,02-Tuesday,03-Snack,556.4600000000003,81,2.2928395061728404,6.869876543209879,2.9962308852035324
Cold Season,Drive Through Window,2015-11-10 00:00:00,4168,2015,11,02-Tuesday,04-Dinner,1207.8200000000004,126,2.48563492063492,9.58587301587302,3.85650882850666
Cold Season,Drive Through Window,2015-11-10 00:00:00,4168,2015,11,02-Tuesday,05-Late Night Snack,357.9800000000001,41,3.3592682926829265,8.731219512195123,2.599143251288754
Cold Season,Drive Through Window,2015-11-11 00:00:00,4168,2015,11,03-Wednesday,01-Breakfast,620.3500000000003,105,2.986095238095238,5.908095238095241,1.978535434075398
Cold Season,Drive Through Window,2015-11-11 00:00:00,4168,2015,11,03-Wednesday,02-Lunch,799.6900000000006,113,2.1742477876106183,7.076902654867262,3.254874028246982
Cold Season,Drive Through Window,2015-11-11 00:00:00,4168,2015,11,03-Wednesday,03-Snack,530.9100000000001,81,2.303333333333334,6.554444444444446,2.845634346357935
Cold Season,Drive Through Window,2015-11-11 00:00:00,4168,2015,11,03-Wednesday,04-Dinner,1118.9400000000003,111,2.593783783783784,10.080540540540543,3.8864228404709813
Cold Season,Drive Through Window,2015-11-11 00:00:00,4168,2015,11,03-Wednesday,05-Late Night Snack,213.91,30,2.9923333333333333,7.130333333333334,2.382867327615016
Cold Season,Drive Through Window,2015-11-12 00:00:00,4168,2015,11,04-Thursday,01-Breakfast,764.9300000000003,146,2.8854794520547955,5.2392465753424675,1.8157282567413597
Cold Season,Drive Through Window,2015-11-12 00:00:00,4168,2015,11,04-Thursday,02-Lunch,911.5800000000002,124,2.3730645161290336,7.351451612903227,3.0978726296472496
Cold Season,Drive Through Window,2015-11-12 00:00:00,4168,2015,11,04-Thursday,03-Snack,544.4099999999997,79,2.705569620253166,6.891265822784807,2.547066529428275
Cold Season,Drive Through Window,2015-11-12 00:00:00,4168,2015,11,04-Thursday,04-Dinner,1284.1200000000001,124,2.83774193548387,10.355806451612905,3.6493122655450736
Cold Season,Drive Through Window,2015-11-12 00:00:00,4168,2015,11,04-Thursday,05-Late Night Snack,354.90999999999997,42,3.218809523809523,8.450238095238095,2.6252681411347
Cold Season,Drive Through Window,2015-11-13 00:00:00,4168,2015,11,05-Friday,01-Breakfast,956.2300000000006,169,2.8626035502958587,5.658165680473377,1.9765802637562537
Cold Season,Drive Through Window,2015-11-13 00:00:00,4168,2015,11,05-Friday,02-Lunch,1248.8499999999997,157,2.4743949044585993,7.954458598726113,3.2147086079077414
Cold Season,Drive Through Window,2015-11-13 00:00:00,4168,2015,11,05-Friday,03-Snack,652.1700000000002,86,2.3484883720930236,7.583372093023258,3.229043917413478
Cold Season,Drive Through Window,2015-11-13 00:00:00,4168,2015,11,05-Friday,04-Dinner,1594.2199999999996,147,2.570884353741497,10.845034013605439,4.218406011854359
Cold Season,Drive Through Window,2015-11-13 00:00:00,4168,2015,11,05-Friday,05-Late Night Snack,525.3000000000001,67,2.8486567164179095,7.840298507462688,2.7522791574976435
Cold Season,Drive Through Window,2015-11-14 00:00:00,4168,2015,11,06-Saturday,01-Breakfast,840.0800000000004,119,2.6129411764705877,7.059495798319331,2.7017431015630042
Cold Season,Drive Through Window,2015-11-14 00:00:00,4168,2015,11,06-Saturday,02-Lunch,1491.9700000000003,175,2.7890285714285707,8.525542857142858,3.0568144566464523
Cold Season,Drive Through Window,2015-11-14 00:00:00,4168,2015,11,06-Saturday,03-Snack,442.78,59,2.836949152542373,7.504745762711864,2.6453578683235746
Cold Season,Drive Through Window,2015-11-14 00:00:00,4168,2015,11,06-Saturday,04-Dinner,1464.7200000000003,139,3.1924460431654698,10.537553956834534,3.3007774647887307
Cold Season,Drive Through Window,2015-11-14 00:00:00,4168,2015,11,06-Saturday,05-Late Night Snack,672.1400000000002,79,3.5231645569620267,8.508101265822788,2.4149031724930836
Cold Season,Drive Through Window,2015-11-15 00:00:00,4168,2015,11,07-Sunday,01-Breakfast,745.94,104,2.697596153846154,7.1725,2.658848690073071
Cold Season,Drive Through Window,2015-11-15 00:00:00,4168,2015,11,07-Sunday,02-Lunch,1419.7499999999995,160,2.822,8.873437499999998,3.144378986534372
Cold Season,Drive Through Window,2015-11-15 00:00:00,4168,2015,11,07-Sunday,03-Snack,539.22,67,2.264925373134328,8.048059701492537,3.5533443163097203
Cold Season,Drive Through Window,2015-11-15 00:00:00,4168,2015,11,07-Sunday,04-Dinner,1230.7099999999996,121,3.2677685950413213,10.171157024793384,3.1125695498229637
Cold Season,Drive Through Window,2015-11-15 00:00:00,4168,2015,11,07-Sunday,05-Late Night Snack,151.35999999999996,19,2.9863157894736845,7.966315789473682,2.6676066267183636
Cold Season,Drive Through Window,2015-11-16 00:00:00,4168,2015,11,01-Monday,01-Breakfast,564.8100000000002,101,2.8827722772277227,5.592178217821784,1.9398612446764674
Cold Season,Drive Through Window,2015-11-16 00:00:00,4168,2015,11,01-Monday,02-Lunch,826.4400000000005,111,2.203963963963963,7.44540540540541,3.3781883584041887
Cold Season,Drive Through Window,2015-11-16 00:00:00,4168,2015,11,01-Monday,03-Snack,438.45000000000005,55,2.3467272727272728,7.971818181818183,3.396993879290308
Cold Season,Drive Through Window,2015-11-16 00:00:00,4168,2015,11,01-Monday,04-Dinner,784.3900000000001,77,3.689090909090909,10.186883116883118,2.7613532352319936
Cold Season,Drive Through Window,2015-11-16 00:00:00,4168,2015,11,01-Monday,05-Late Night Snack,159.24,17,4.728823529411764,9.367058823529412,1.9808433884811545
Cold Season,Drive Through Window,2015-11-17 00:00:00,4168,2015,11,02-Tuesday,01-Breakfast,329.43000000000006,54,2.532222222222223,6.100555555555557,2.40917068889864
Cold Season,Drive Through Window,2015-11-17 00:00:00,4168,2015,11,02-Tuesday,02-Lunch,493.82,66,3.1112121212121218,7.482121212121212,2.4048894516411803
Cold Season,Drive Through Window,2015-11-17 00:00:00,4168,2015,11,02-Tuesday,03-Snack,336.9399999999999,46,2.915869565217392,7.324782608695649,2.5120405576679325
Cold Season,Drive Through Window,2015-11-17 00:00:00,4168,2015,11,02-Tuesday,04-Dinner,771.93,86,2.4841860465116286,8.97593023255814,3.6132278599513192
Cold Season,Drive Through Window,2015-11-17 00:00:00,4168,2015,11,02-Tuesday,05-Late Night Snack,289.15999999999997,37,6.112972972972973,7.815135135135134,1.2784507914050753
Cold Season,Drive Through Window,2015-11-18 00:00:00,4168,2015,11,03-Wednesday,01-Breakfast,527.4399999999998,105,2.280761904761904,5.023238095238094,2.2024386170035077
Cold Season,Drive Through Window,2015-11-18 00:00:00,4168,2015,11,03-Wednesday,02-Lunch,782.5200000000003,123,2.1186178861788623,6.361951219512198,3.0028780843470595
Cold Season,Drive Through Window,2015-11-18 00:00:00,4168,2015,11,03-Wednesday,03-Snack,482.6800000000003,66,2.1133333333333333,7.313333333333338,3.4605678233438506
Cold Season,Drive Through Window,2015-11-18 00:00:00,4168,2015,11,03-Wednesday,04-Dinner,1273.1799999999996,115,3.131043478260869,11.071130434782605,3.5359235704168626
Cold Season,Drive Through Window,2015-11-18 00:00:00,4168,2015,11,03-Wednesday,05-Late Night Snack,385.4000000000001,45,4.494666666666667,8.564444444444446,1.9054682092356374
Cold Season,Drive Through Window,2015-11-19 00:00:00,4168,2015,11,04-Thursday,01-Breakfast,692.5500000000003,131,2.800610687022901,5.286641221374048,1.8876744439598787
Cold Season,Drive Through Window,2015-11-19 00:00:00,4168,2015,11,04-Thursday,02-Lunch,942.4400000000006,136,2.225588235294118,6.929705882352946,3.1136513809964335
Cold Season,Drive Through Window,2015-11-19 00:00:00,4168,2015,11,04-Thursday,03-Snack,471.9199999999999,73,2.0719178082191783,6.464657534246574,3.1201322314049578
Cold Season,Drive Through Window,2015-11-19 00:00:00,4168,2015,11,04-Thursday,04-Dinner,1418.4100000000005,137,2.7379562043795618,10.353357664233581,3.7814182884564134
Cold Season,Drive Through Window,2015-11-19 00:00:00,4168,2015,11,04-Thursday,05-Late Night Snack,510.6399999999999,53,3.242641509433963,9.634716981132073,2.9712556732223887
Cold Season,Drive Through Window,2015-11-20 00:00:00,4168,2015,11,05-Friday,01-Breakfast,1003.2200000000001,167,3.306706586826349,6.007305389221558,1.8167034877403927
Cold Season,Drive Through Window,2015-11-20 00:00:00,4168,2015,11,05-Friday,02-Lunch,1035.4300000000003,142,2.521690140845069,7.291760563380284,2.8916163985701546
Cold Season,Drive Through Window,2015-11-20 00:00:00,4168,2015,11,05-Friday,03-Snack,601.25,81,2.6092592592592587,7.422839506172839,2.844807191861841
Cold Season,Drive Through Window,2015-11-20 00:00:00,4168,2015,11,05-Friday,04-Dinner,1643.8600000000013,141,2.9230496453900705,11.658581560283697,3.9884993327672
Cold Season,Drive Through Window,2015-11-20 00:00:00,4168,2015,11,05-Friday,05-Late Night Snack,508.21,50,4.340399999999999,10.1642,2.341765735876878
Cold Season,Drive Through Window,2015-11-21 00:00:00,4168,2015,11,06-Saturday,01-Breakfast,925.9500000000003,120,2.882333333333334,7.716250000000002,2.6770845379900545
Cold Season,Drive Through Window,2015-11-21 00:00:00,4168,2015,11,06-Saturday,02-Lunch,1561.2099999999996,167,2.394191616766466,9.348562874251494,3.9046844909086365
Cold Season,Drive Through Window,2015-11-21 00:00:00,4168,2015,11,06-Saturday,03-Snack,496.1000000000001,64,2.3464062500000002,7.751562500000001,3.303589265499101
Cold Season,Drive Through Window,2015-11-21 00:00:00,4168,2015,11,06-Saturday,04-Dinner,1073.02,112,2.7844642857142863,9.580535714285714,3.440710575258128
Cold Season,Drive Through Window,2015-11-21 00:00:00,4168,2015,11,06-Saturday,05-Late Night Snack,807.8100000000003,92,3.781413043478259,8.780543478260872,2.3220270775245067
Cold Season,Drive Through Window,2015-11-22 00:00:00,4168,2015,11,07-Sunday,01-Breakfast,990.91,107,4.003831775700935,9.260841121495327,2.31299456128475
Cold Season,Drive Through Window,2015-11-22 00:00:00,4168,2015,11,07-Sunday,02-Lunch,1081.4700000000003,129,2.4685271317829467,8.383488372093025,3.3961499811581453
Cold Season,Drive Through Window,2015-11-22 00:00:00,4168,2015,11,07-Sunday,03-Snack,399.6699999999999,71,2.1971830985915495,5.629154929577464,2.5619871794871787
Cold Season,Drive Through Window,2015-11-22 00:00:00,4168,2015,11,07-Sunday,04-Dinner,1302.1499999999999,119,3.2557983193277287,10.942436974789915,3.360907495354122
Cold Season,Drive Through Window,2015-11-22 00:00:00,4168,2015,11,07-Sunday,05-Late Night Snack,374.7800000000001,39,3.822051282051282,9.609743589743593,2.514289547833088
Cold Season,Drive Through Window,2015-11-23 00:00:00,4168,2015,11,01-Monday,01-Breakfast,696.5600000000002,128,2.3399218749999986,5.441875000000001,2.325665253246972
Cold Season,Drive Through Window,2015-11-23 00:00:00,4168,2015,11,01-Monday,02-Lunch,1009.5900000000001,140,2.5042857142857127,7.2113571428571435,2.8796063890473493
Cold Season,Drive Through Window,2015-11-23 00:00:00,4168,2015,11,01-Monday,03-Snack,538.8599999999998,82,2.3906097560975605,6.5714634146341435,2.748864969647502
Cold Season,Drive Through Window,2015-11-23 00:00:00,4168,2015,11,01-Monday,04-Dinner,1479.4600000000005,131,3.4902290076335882,11.293587786259545,3.235772713354622
Cold Season,Drive Through Window,2015-11-23 00:00:00,4168,2015,11,01-Monday,05-Late Night Snack,463.56,55,4.103272727272727,8.428363636363637,2.054058844381425
Cold Season,Drive Through Window,2015-11-24 00:00:00,4168,2015,11,02-Tuesday,01-Breakfast,922.3800000000002,166,3.371084337349396,5.556506024096387,1.6482844889206587
Cold Season,Drive Through Window,2015-11-24 00:00:00,4168,2015,11,02-Tuesday,02-Lunch,1162.8899999999999,169,2.277869822485206,6.881005917159762,3.0208073566084797
Cold Season,Drive Through Window,2015-11-24 00:00:00,4168,2015,11,02-Tuesday,03-Snack,519.9599999999998,72,2.2813888888888885,7.221666666666664,3.1654693778156577
Cold Season,Drive Through Window,2015-11-24 00:00:00,4168,2015,11,02-Tuesday,04-Dinner,1530.2700000000004,145,3.5251724137931033,10.553586206896554,2.9937787342267446
Cold Season,Drive Through Window,2015-11-24 00:00:00,4168,2015,11,02-Tuesday,05-Late Night Snack,429.91,51,4.049607843137255,8.429607843137255,2.081586210235801
Cold Season,Drive Through Window,2015-11-25 00:00:00,4168,2015,11,03-Wednesday,01-Breakfast,648.85,105,2.4796190476190483,6.179523809523809,2.492126286679981
Cold Season,Drive Through Window,2015-11-25 00:00:00,4168,2015,11,03-Wednesday,02-Lunch,1327.6799999999994,147,2.4968027210884354,9.031836734693874,3.617360978666593
Cold Season,Drive Through Window,2015-11-25 00:00:00,4168,2015,11,03-Wednesday,03-Snack,556.7699999999999,74,2.6633783783783787,7.523918918918917,2.8249530671266925
Cold Season,Drive Through Window,2015-11-25 00:00:00,4168,2015,11,03-Wednesday,04-Dinner,1336.91,134,3.470223880597015,9.976940298507463,2.8750134405711703
Cold Season,Drive Through Window,2015-11-25 00:00:00,4168,2015,11,03-Wednesday,05-Late Night Snack,549.0199999999999,48,4.928125000000001,11.437916666666665,2.3209469456774454
Cold Season,Drive Through Window,2015-11-27 00:00:00,4168,2015,11,05-Friday,01-Breakfast,632.3299999999997,75,4.330133333333333,8.431066666666663,1.9470686045079433
Cold Season,Drive Through Window,2015-11-27 00:00:00,4168,2015,11,05-Friday,02-Lunch,1130.1199999999997,126,3.8568253968253967,8.969206349206347,2.325541196806321
Cold Season,Drive Through Window,2015-11-27 00:00:00,4168,2015,11,05-Friday,03-Snack,344.06999999999994,51,2.1699999999999995,6.746470588235293,3.108972621306587
Cold Season,Drive Through Window,2015-11-27 00:00:00,4168,2015,11,05-Friday,04-Dinner,694.8199999999999,83,2.7153012048192764,8.371325301204818,3.0830190353640683
Cold Season,Drive Through Window,2015-11-27 00:00:00,4168,2015,11,05-Friday,05-Late Night Snack,568.81,52,5.024807692307693,10.938653846153844,2.17692984806154
Cold Season,Drive Through Window,2015-11-28 00:00:00,4168,2015,11,06-Saturday,01-Breakfast,581.9,79,2.728101265822785,7.365822784810126,2.699981440237565
Cold Season,Drive Through Window,2015-11-28 00:00:00,4168,2015,11,06-Saturday,02-Lunch,1122.0200000000002,132,2.8532575757575755,8.500151515151517,2.9791041605820046
Cold Season,Drive Through Window,2015-11-28 00:00:00,4168,2015,11,06-Saturday,03-Snack,449.8300000000001,63,2.8665079365079373,7.140158730158732,2.4908909684921645
Cold Season,Drive Through Window,2015-11-28 00:00:00,4168,2015,11,06-Saturday,04-Dinner,1334.609999999999,125,2.929039999999999,10.676879999999992,3.6451806735312577
Cold Season,Drive Through Window,2015-11-28 00:00:00,4168,2015,11,06-Saturday,05-Late Night Snack,524.4899999999999,64,3.38328125,8.195156249999998,2.4222509582967713
Cold Season,Drive Through Window,2015-11-29 00:00:00,4168,2015,11,07-Sunday,01-Breakfast,570.2199999999998,74,2.7278378378378374,7.705675675675673,2.8248290894679475
Cold Season,Drive Through Window,2015-11-29 00:00:00,4168,2015,11,07-Sunday,02-Lunch,1198.1500000000003,128,2.9027343750000005,9.360546875000002,3.2247342215045083
Cold Season,Drive Through Window,2015-11-29 00:00:00,4168,2015,11,07-Sunday,03-Snack,525.97,68,2.428235294117647,7.734852941176471,3.1853803294573644
Cold Season,Drive Through Window,2015-11-29 00:00:00,4168,2015,11,07-Sunday,04-Dinner,730.16,78,2.8915384615384614,9.361025641025641,3.2373858295646007
Cold Season,Drive Through Window,2015-11-29 00:00:00,4168,2015,11,07-Sunday,05-Late Night Snack,98.87000000000002,13,2.8407692307692307,7.605384615384617,2.6772271865691857
Cold Season,Drive Through Window,2015-11-30 00:00:00,4168,2015,11,01-Monday,01-Breakfast,527.2099999999999,93,2.178279569892472,5.668924731182795,2.602478033369534
Cold Season,Drive Through Window,2015-11-30 00:00:00,4168,2015,11,01-Monday,02-Lunch,703.7899999999998,94,2.211063829787235,7.487127659574466,3.3862105465742856
Cold Season,Drive Through Window,2015-11-30 00:00:00,4168,2015,11,01-Monday,03-Snack,515.33,75,2.428133333333333,6.8710666666666675,2.8297732139915444
Cold Season,Drive Through Window,2015-11-30 00:00:00,4168,2015,11,01-Monday,04-Dinner,1238.4500000000003,126,2.7765873015873015,9.828968253968256,3.5399456910104337
Cold Season,Drive Through Window,2015-11-30 00:00:00,4168,2015,11,01-Monday,05-Late Night Snack,262.27000000000004,32,3.0509374999999994,8.195937500000001,2.6863668954214903
Cold Season,Drive Through Window,2015-12-01 00:00:00,4168,2015,12,02-Tuesday,01-Breakfast,714.5199999999998,137,2.906715328467154,5.2154744525547425,1.7942845663201235
Cold Season,Drive Through Window,2015-12-01 00:00:00,4168,2015,12,02-Tuesday,02-Lunch,662.1099999999998,93,2.173978494623656,7.119462365591396,3.2748540904144807
Cold Season,Drive Through Window,2015-12-01 00:00:00,4168,2015,12,02-Tuesday,03-Snack,572.59,76,2.429210526315791,7.534078947368421,3.1014516303759057
Cold Season,Drive Through Window,2015-12-01 00:00:00,4168,2015,12,02-Tuesday,04-Dinner,1221.2200000000003,124,2.9383064516129034,9.848548387096777,3.3517771373679164
Cold Season,Drive Through Window,2015-12-01 00:00:00,4168,2015,12,02-Tuesday,05-Late Night Snack,483.8499999999999,51,3.801960784313726,9.487254901960782,2.495358432181536
Cold Season,Drive Through Window,2015-12-02 00:00:00,4168,2015,12,03-Wednesday,01-Breakfast,722.8900000000003,130,2.151384615384615,5.56069230769231,2.5847039473684226
Cold Season,Drive Through Window,2015-12-02 00:00:00,4168,2015,12,03-Wednesday,02-Lunch,827.4399999999999,119,2.1695798319327726,6.953277310924369,3.204895809125417
Cold Season,Drive Through Window,2015-12-02 00:00:00,4168,2015,12,03-Wednesday,03-Snack,461.7799999999999,69,2.440144927536232,6.692463768115941,2.7426501158163563
Cold Season,Drive Through Window,2015-12-02 00:00:00,4168,2015,12,03-Wednesday,04-Dinner,1329.18,131,2.675190839694656,10.146412213740458,3.7927807105150526
Cold Season,Drive Through Window,2015-12-02 00:00:00,4168,2015,12,03-Wednesday,05-Late Night Snack,403.75,44,2.8597727272727274,9.176136363636363,3.2086942700468883
Cold Season,Drive Through Window,2015-12-03 00:00:00,4168,2015,12,04-Thursday,01-Breakfast,796.9000000000002,129,3.0331782945736423,6.177519379844963,2.0366489470455953
Cold Season,Drive Through Window,2015-12-03 00:00:00,4168,2015,12,04-Thursday,02-Lunch,876.9499999999999,122,2.6298360655737714,7.18811475409836,2.7332938536342093
Cold Season,Drive Through Window,2015-12-03 00:00:00,4168,2015,12,04-Thursday,03-Snack,561.3000000000001,70,2.3438571428571424,8.018571428571429,3.4211007496800154
Cold Season,Drive Through Window,2015-12-03 00:00:00,4168,2015,12,04-Thursday,04-Dinner,1566.92,137,3.406277372262774,11.437372262773723,3.357733681909741
Cold Season,Drive Through Window,2015-12-03 00:00:00,4168,2015,12,04-Thursday,05-Late Night Snack,469.64000000000004,48,3.381041666666667,9.784166666666668,2.893832029083739
Cold Season,Drive Through Window,2015-12-04 00:00:00,4168,2015,12,05-Friday,01-Breakfast,878.9200000000006,153,3.579738562091503,5.744575163398697,1.6047471243381426
Cold Season,Drive Through Window,2015-12-04 00:00:00,4168,2015,12,05-Friday,02-Lunch,969.2499999999997,137,2.7296350364963504,7.074817518248173,2.591854743822868
Cold Season,Drive Through Window,2015-12-04 00:00:00,4168,2015,12,05-Friday,03-Snack,600.9799999999999,72,2.8537499999999993,8.346944444444443,2.9249038789117634
